From Date,To Date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,BP,SR,TOT-RF,RF,Temp
19-05-2020 00:00,20-05-2020 00:00,132,172.83,62.25,11.59,42.48,36.19,36.62,1.27,50.97,0.42,2.45,,,,1.22,176.18,33.06,26.13,741.64,114.06,,None,31.8
20-05-2020 00:00,21-05-2020 00:00,70.44,182.84,55.01,8.99,36.53,30.32,25.14,0.83,50.19,0.27,1.68,,,,2.41,119.64,33.51,21.06,741.57,135.31,,None,32.2
21-05-2020 00:00,22-05-2020 00:00,51.86,198.51,47.41,7.31,31.2,27.08,19.43,0.9,61.95,0.17,1.98,,,,3.06,105.82,35.13,20.16,741.69,136.74,,None,32.09
22-05-2020 00:00,23-05-2020 00:00,123.91,262.91,75.66,13.72,51.45,39.95,37.55,1.36,69.69,0.31,6.52,,,,1.23,169.76,35.75,24.7,741.92,122.19,,None,32.1
23-05-2020 00:00,24-05-2020 00:00,114.69,259.45,61.05,8.25,39.21,45.29,35.17,1.18,53.75,0.37,6.13,,,,1.43,194.25,36.3,29.6,742.06,113.06,,None,32.27
24-05-2020 00:00,25-05-2020 00:00,94.83,262.28,41.76,4.4,25.83,45.26,31.72,0.98,41.38,0.39,1.57,,,,2.2,136.12,37.56,29.89,742.24,121.36,,None,32.87
25-05-2020 00:00,26-05-2020 00:00,59.12,177.88,40.3,2.83,23.78,33.45,31.15,0.74,53.16,0.24,1.35,,,,2.76,106.75,37.83,21.72,742.21,130.97,,None,33.08
26-05-2020 00:00,27-05-2020 00:00,55.76,201.07,58.67,24.13,50.87,33.06,32.85,0.93,47.87,0.27,4.59,,,,2.23,130.05,37.94,23.64,742.09,131.38,,None,33.54
27-05-2020 00:00,28-05-2020 00:00,54.66,171.42,40.57,5.58,26.17,35.44,22.04,0.71,70.81,0.19,2.07,,,,1.84,217.27,36.28,29.16,741.85,121.67,,None,32.1
28-05-2020 00:00,29-05-2020 00:00,34.97,211.14,23.58,4.09,15.91,36.58,20.6,0.76,53.41,0.09,0.8,,,,3.54,242.89,32.04,48.97,741.43,108.3,,1,32.43
29-05-2020 00:00,30-05-2020 00:00,23.93,63.38,23.3,5.48,16.92,42.23,11.75,0.91,41.48,0.08,0.91,,,,3.14,234.6,28.66,65.2,741.35,100.59,,2.88,32.58
30-05-2020 00:00,31-05-2020 00:00,22.94,46.53,31.45,25.68,37.61,44.01,9.82,0.57,71.39,0.07,1.19,,,,2.28,233.32,28.21,66.28,741.46,108.21,,None,32.45
31-05-2020 00:00,01-06-2020 00:00,24.13,35.94,26.38,14.19,25.61,42.66,10.4,0.39,53.93,0.06,1,,,,2.2,221.05,25.73,78.74,741.39,113.33,,10.19,32.53
01-06-2020 00:00,02-06-2020 00:00,39.55,69.94,35.84,12.6,29.37,43.51,9.82,0.66,57.12,0.13,1.07,,,,1.25,214.93,27.55,72.07,741.72,129.95,,None,32.3
02-06-2020 00:00,03-06-2020 00:00,54.12,106.85,44.76,15.57,36.51,46.92,14.05,0.72,71.85,0.16,2.12,,,,1.67,179.21,30.14,63.44,741.62,112.56,,None,32.38
03-06-2020 00:00,04-06-2020 00:00,85.48,174.54,54.52,12.92,39.55,46.93,27.41,0.96,76.81,0.22,1.72,,,,1.21,208.68,31.1,57.67,741.73,115.94,,None,32.44
04-06-2020 00:00,05-06-2020 00:00,75.59,154.36,56.51,36.34,59.51,48.13,18.62,0.85,48.64,0.2,2.02,,,,1.55,220.12,29.74,62.72,741.36,67.04,,None,32.48
05-06-2020 00:00,06-06-2020 00:00,43.57,86.01,37.75,14.97,32.29,42.67,9.93,0.63,71,0.12,1.36,,,,1.73,238.06,28.56,68.69,741.32,92.21,,None,32.34
06-06-2020 00:00,07-06-2020 00:00,40,81.15,37.06,11.35,28.98,39.7,12.81,0.56,66.94,0.12,1.12,,,,1.54,248.81,29.53,66.51,741.43,121.94,,None,32.49
07-06-2020 00:00,08-06-2020 00:00,52.79,110.39,37.94,9.95,28.32,39.78,16.47,0.63,67.36,0.16,1.2,,,,1.67,214.76,29.5,64.96,741.36,97.27,,None,32.51
08-06-2020 00:00,09-06-2020 00:00,55.45,110.23,44.68,10.57,32.41,37.83,20.04,0.82,68.72,0.18,1.13,,,,1.58,210.46,31.35,58.97,741.49,127.47,,None,32.46
09-06-2020 00:00,10-06-2020 00:00,77.2,158.35,56.1,13.32,40.72,40.38,22.99,1.1,68.7,0.2,5.48,,,,1.27,209,34.13,50.83,741.88,123.28,,None,32.51
10-06-2020 00:00,11-06-2020 00:00,75.45,197.27,62.78,19.12,48.94,38.88,24.07,1.03,70.06,0.19,4.3,,,,1.56,206.61,34.91,49.83,741.84,114.48,,None,32.71
11-06-2020 00:00,12-06-2020 00:00,64.14,156.34,52.38,13.74,39.08,41.84,18.06,0.96,49.54,0.16,2.21,,,,1.35,193.86,34.38,54.48,741.77,118.3,,None,32.35
12-06-2020 00:00,13-06-2020 00:00,67.88,149.74,45.09,12.93,34.54,45.42,14.23,0.99,35.71,0.16,1.54,,,,1.33,241.69,34.76,55.53,741.5,113.91,,None,32.47
13-06-2020 00:00,14-06-2020 00:00,66.45,174.63,38.81,9.18,28.15,42.97,19.11,0.88,19.83,0.16,1.17,,,,1.66,234.32,32.3,64.23,741.3,77.99,,None,32.44
14-06-2020 00:00,15-06-2020 00:00,64.21,150.83,42.82,14.09,34.28,41.48,16.34,0.93,21.34,0.18,1.12,,,,1.41,225.24,33.67,60.49,741.7,105.52,,None,32.56
15-06-2020 00:00,16-06-2020 00:00,51.31,140.54,46.43,13.27,35.53,35.98,16.5,0.82,52.55,0.14,1.69,,,,1.59,204.55,35.15,51.88,741.74,121.59,,None,32.68
16-06-2020 00:00,17-06-2020 00:00,39,106.45,38.45,10.63,29.14,34.16,15.19,0.68,41.39,0.13,1.78,,,,1.89,237.88,35.06,52.07,741.44,127.24,,None,32.52
17-06-2020 00:00,18-06-2020 00:00,33.82,79.09,29.69,7.92,22.28,35.45,14.48,0.55,31.79,0.1,0.87,,,,2.36,252.4,33.6,61.31,741.41,126.58,,None,32.61
18-06-2020 00:00,19-06-2020 00:00,40.67,95.73,34.71,10.35,26.91,33.77,13.64,0.61,43.64,0.1,1.56,,,,1.76,239.18,34.49,58.86,741.46,124.06,,None,32.65
19-06-2020 00:00,20-06-2020 00:00,46,149.14,30.6,8.9,23.55,36.07,12.65,0.65,24.24,0.1,1.03,,,,2.1,242.28,33.92,64.55,741.45,104.44,,None,32.56
20-06-2020 00:00,21-06-2020 00:00,30.46,117.92,40.17,18.9,36.74,27.53,10.65,0.61,23.98,0.1,1.22,,,,2.08,179.99,32.42,57.64,741.41,83.55,,None,32.61
21-06-2020 00:00,22-06-2020 00:00,45.43,99.67,36.74,12.41,29.68,31.77,17.25,0.7,31.46,0.13,2.05,,,,1.77,240.19,31.09,71.04,741.28,73.22,,None,32.57
22-06-2020 00:00,23-06-2020 00:00,47.44,82.55,43.62,11.45,32.55,36.97,8.05,0.85,33.73,0.11,2.72,,,,1.45,208.89,30.81,69.76,741.31,113.76,,13.75,32.56
23-06-2020 00:00,24-06-2020 00:00,25.16,46.2,27.61,10.72,23.44,40.99,9.95,0.57,12.21,0.1,3.94,,,,2.15,249.65,31.25,76.17,741.52,106.78,,None,32.53
24-06-2020 00:00,25-06-2020 00:00,32.86,48.08,27.94,13.44,25.84,41.59,7.69,0.75,7.79,0.1,4.3,,,,1.53,248.49,29.22,88.77,741.28,60.91,,12.5,32.58
25-06-2020 00:00,26-06-2020 00:00,68.1,103.71,41.41,15.67,34.81,51.6,11.77,0.94,9.57,0.16,4.72,,,,1.32,185.62,30.96,79.64,741.31,107.12,,4,32.73
26-06-2020 00:00,27-06-2020 00:00,52.95,114.79,35.62,11.03,27.95,47.69,10.35,0.72,28.43,0.14,3.18,,,,1.99,165.23,31.91,70.25,741.4,104.42,,None,32.17
27-06-2020 00:00,28-06-2020 00:00,35.92,211.96,42.5,18.5,37.69,38.47,17.88,0.54,45.03,0.1,2.84,,,,2.67,122.24,34.27,59.61,741.43,106.91,,None,31.45
28-06-2020 00:00,29-06-2020 00:00,48.17,327.35,38.73,17.75,35.07,33.59,21.47,0.44,36.48,0.09,3.88,,,,2.56,162.48,35.86,53.89,741.5,114.77,,None,31.85
29-06-2020 00:00,30-06-2020 00:00,46.45,154.23,35.53,14.01,30.33,44.31,11.8,0.27,12.47,0.11,2.79,,,,2.05,246.01,32.27,77.53,741.43,109,,3,31.49
30-06-2020 00:00,01-07-2020 00:00,41.85,84.34,24.19,6.75,18.34,38.9,11.87,0.48,19.61,0.08,2.25,,,,1.82,252.84,31.2,82.81,741.41,97.5,,None,31.92
01-07-2020 00:00,02-07-2020 00:00,45.51,96.2,30.61,8.11,22.92,35.09,10.11,0.88,30.68,0.1,2.69,,,,1.44,250.02,32.49,75.55,741.46,101.56,,None,31.75
02-07-2020 00:00,03-07-2020 00:00,57.09,123.91,38.18,9.07,27.73,37.89,11.08,0.92,52.29,0.1,2.74,,,,1.34,241.74,33.47,71.59,741.39,112.79,,5.5,32.06
03-07-2020 00:00,04-07-2020 00:00,68.61,129.29,35.06,8.11,25.29,42.82,20.71,0.8,41.47,0.11,3.73,,,,1.91,255.61,33.65,72.64,741.33,106.71,,None,31.88
04-07-2020 00:00,05-07-2020 00:00,39.92,70.63,29.21,8.08,22.15,34.22,14.03,0.72,49.94,0.08,2.84,,,,2.34,253.45,31.78,79.16,741.28,112.81,,None,31.68
05-07-2020 00:00,06-07-2020 00:00,19.42,40.99,31.95,8.24,23.74,26.96,10.34,0.62,66.61,0.04,2.71,,,,2.16,228.95,28.37,84.83,740.82,102.48,,7.71,31.71
06-07-2020 00:00,07-07-2020 00:00,35.19,56.24,29.22,9.86,23.6,34.57,5.99,0.66,44.04,0.07,2.6,,,,1.96,243.95,30.3,80.15,741.04,105.59,,None,31.57
07-07-2020 00:00,08-07-2020 00:00,17.76,31.88,24.96,11.31,22.52,28.53,9.37,0.52,24.37,0.05,2.95,,,,2.75,252.69,28.5,88.42,741.2,83.75,,1,31.64
08-07-2020 00:00,09-07-2020 00:00,23.82,45.39,31.39,21.12,33.91,26.33,13.42,0.7,27.3,0.05,3,,,,1.97,251.32,29.76,87.22,741.29,70.72,,None,31.79
09-07-2020 00:00,10-07-2020 00:00,52.92,101.42,48.3,13.77,36.93,30.1,18.29,0.74,58.85,0.1,3.38,,,,1.17,209.32,32.11,76.69,741.41,86.56,,None,31.63
10-07-2020 00:00,11-07-2020 00:00,25.73,83.95,45.12,13.11,34.7,31.69,9.87,0.76,54.65,0.1,2.38,,,,2.32,133.57,33.97,67.02,741.41,113.38,,None,31.8
11-07-2020 00:00,12-07-2020 00:00,19.28,59.6,32.25,5.9,22.05,31.39,13.85,0.69,75.02,0.06,3.86,,,,2.24,171.49,29.74,82.64,740.82,76.13,,3.33,32.76
12-07-2020 00:00,13-07-2020 00:00,23.7,33.45,26.1,5.68,18.4,27.43,12.9,0,74.3,0.03,3.79,,,,2.15,170.45,29.71,76.76,741.14,106.84,,None,32.54
13-07-2020 00:00,14-07-2020 00:00,33.38,109.71,34.49,7.25,24.35,31.32,15.56,0,60.49,0.08,3.64,,,,1.78,164.54,31.26,73.93,741.33,119.98,,None,32.46
14-07-2020 00:00,15-07-2020 00:00,47.15,165.27,38.7,13.11,31.35,43.2,14.5,0.01,54.53,0.08,4.8,,,,1.52,212.95,33.24,72.46,741.55,103.75,,None,32.43
15-07-2020 00:00,16-07-2020 00:00,34.53,81.82,27.99,8.17,21.65,41.25,16.58,0,57.31,0.05,4.58,,,,2.21,246.8,31.47,80.82,741.39,85,,7,32.42
16-07-2020 00:00,17-07-2020 00:00,28.74,56.95,29.21,10.96,24.56,38.7,24.5,0,36.67,0.05,4.78,,,,2.02,250.16,31.11,82.64,741.27,75.34,,None,32.54
17-07-2020 00:00,18-07-2020 00:00,46.02,72.83,26.87,10.13,22.25,41.39,18.22,0.51,41.57,0.06,3.9,,,,1.81,248.35,31.7,83.4,741.35,66.6,,2,32.96
18-07-2020 00:00,19-07-2020 00:00,24.13,45.88,26.94,12.39,24.5,34.59,11.39,0.6,35.25,0.05,4.56,,,,1.94,245.02,30.25,88.38,741.17,61.18,,None,33.6
19-07-2020 00:00,20-07-2020 00:00,22.06,37.91,36.11,15.02,31.55,31.51,12.99,0.8,42.11,0.06,4.3,,,,1.77,161.85,28.81,88,741.13,64.47,,3.35,33.98
20-07-2020 00:00,21-07-2020 00:00,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,None,None,,None,None
21-07-2020 00:00,22-07-2020 00:00,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,None,None,,None,None
22-07-2020 00:00,23-07-2020 00:00,26.3,48.25,46.2,12.41,34.67,23.78,14.8,0.37,36.05,0.06,3.38,,,,1.91,141.44,27.08,91.9,741,44.51,,9.14,34.92
23-07-2020 00:00,24-07-2020 00:00,45.26,86.07,53.31,25.7,49.24,26.98,17.18,0.79,54.87,0.08,3.54,,,,1.37,149.04,29.22,81.14,741.21,103.15,,None,32.7
24-07-2020 00:00,25-07-2020 00:00,36.27,65.64,38.85,13.51,31.66,48.07,36.87,1.31,21.17,0.03,1.42,,,,1.81,244.7,30.12,80.24,741.48,118.83,,None,27.95
25-07-2020 00:00,26-07-2020 00:00,19.88,38.24,31.97,11.93,26.75,40.43,10.28,0.85,10.79,0,0.99,,,,1.8,247.01,29.5,86.78,741.53,81.02,,None,28.08
26-07-2020 00:00,27-07-2020 00:00,56.45,97.14,43.68,12.87,33.74,42.4,9.99,1.21,22.09,0,1.01,,,,1.16,212.65,31.24,76.56,741.82,101.3,,None,28.1
27-07-2020 00:00,28-07-2020 00:00,54.42,126.32,52.98,17.89,42.76,47.18,11.67,0.9,15.47,0.02,1.27,,,,2.29,152.58,33.36,70.77,741.85,122.48,,None,28.29
28-07-2020 00:00,29-07-2020 00:00,21.44,98.21,48.42,12.94,36.32,35.28,11.87,0.75,22.84,0.01,1.42,,,,2.52,129.01,33.88,65.29,741.53,112.65,,None,28.16
29-07-2020 00:00,30-07-2020 00:00,24.64,65.64,50.67,25.84,48.02,35.37,9.08,0.88,16.53,0.02,1.79,,,,1.81,233,29.33,86.63,741.23,79.64,,6.86,28.13
30-07-2020 00:00,31-07-2020 00:00,19.83,45.8,43.09,21.48,40.45,31.29,8.8,0.69,15.87,0,1.16,,,,1.65,220.09,28.95,87.03,741.34,77.43,,None,28.03
31-07-2020 00:00,01-08-2020 00:00,33.45,73.01,42.31,15.84,35.44,31.38,8.2,0.78,14.27,0,1.14,,,,1.42,251.19,29.94,86.29,741.36,85.06,,None,28.1
01-08-2020 00:00,02-08-2020 00:00,39.42,68.27,52.31,25.09,48.29,31.3,9.81,0.72,18.05,0.01,2.37,,,,1.58,197.68,29.26,86.21,741.23,88.15,,10.25,28.02
02-08-2020 00:00,03-08-2020 00:00,23.16,63.56,45.13,14.46,35.78,29.59,10.83,0.64,22.43,0.02,1.34,,,,1.83,128.6,31.98,77.32,741.39,118.82,,None,28.14
03-08-2020 00:00,04-08-2020 00:00,22.48,75.34,47.07,22.45,43.32,32.27,10.84,0.63,15.16,0.02,1.13,,,,2.1,126.91,32.94,73.31,741.22,99.19,,None,28.18
04-08-2020 00:00,05-08-2020 00:00,20.46,60.31,42.52,11.55,32.06,28.62,12.79,0.54,15.01,0,0.93,,,,1.75,170.93,32.51,73.36,741.04,114.6,,None,28.19
05-08-2020 00:00,06-08-2020 00:00,36.01,74.92,45.73,18.86,39.71,25.56,7.79,0.75,12.59,0,1.18,,,,1.42,221.06,30.25,91.12,740.7,55.95,,7.25,28.15
06-08-2020 00:00,07-08-2020 00:00,11.97,39.15,33.94,12.62,28.36,30.41,8.67,0.55,8.59,0,1.11,,,,3.13,247.69,31.73,75.49,741.33,112.78,,None,28.45
07-08-2020 00:00,08-08-2020 00:00,18.74,44.26,34.85,15.07,30.84,21.23,5.63,0.93,12.24,0,1,,,,2.21,252.85,30.65,84.12,741.29,93.82,,2,28.01
08-08-2020 00:00,09-08-2020 00:00,37.87,70.35,44.43,16.18,36.84,24.01,5.88,0.93,11.45,0,1.09,,,,1.14,236.23,32.86,71.63,741.48,116.09,,None,28.14
09-08-2020 00:00,10-08-2020 00:00,29.34,48.46,36.52,13.89,30.77,24.29,5.6,1.05,10.79,0,0.94,,,,1.62,171.43,30.12,89.25,741.1,61.52,,14.88,28.05
10-08-2020 00:00,11-08-2020 00:00,29.01,50.55,35.82,15.38,31.61,24.18,1.85,0.94,6.89,0,0.9,,,,1.49,248.04,30.35,86.29,741.28,80.24,,None,27.99
11-08-2020 00:00,12-08-2020 00:00,46.03,81.84,49.74,21.63,44.08,32,7.01,0.96,6.4,0.05,1.24,,,,1.26,222.19,30.79,84.88,741.31,79.51,,None,28.96
12-08-2020 00:00,13-08-2020 00:00,25.23,64.76,41.9,18.13,37.08,28.59,10.88,0.77,11.68,0.02,1.38,,,,2.16,158.61,31.09,86.84,741.29,79.76,,23.67,29.33
13-08-2020 00:00,14-08-2020 00:00,13.15,21.77,41.91,22.65,40.76,20.59,8.14,0.61,11.21,0.01,1.36,,,,1.95,184.02,27.61,97.07,740.46,32.96,,13.82,29.18
14-08-2020 00:00,15-08-2020 00:00,14.5,29.1,37.87,18.44,35.18,15.94,8.89,0.73,14.06,0.01,1.29,,,,2.04,241.23,28.43,90.98,740.58,58.68,,1,29.02
15-08-2020 00:00,16-08-2020 00:00,29.49,47.75,39.22,18.87,36.25,17.48,6.68,0.6,13.97,0,0.95,,,,1.48,248.76,30.06,85.52,741.03,102.07,,None,29.03
16-08-2020 00:00,17-08-2020 00:00,21.45,38.34,39.83,18.6,36.35,18.47,7.28,0.33,14.42,0.01,0.83,,,,1.4,248.68,30.21,87.85,741.25,96.05,,5,29.23
17-08-2020 00:00,18-08-2020 00:00,25.46,45.66,44.68,30.07,48.25,20.09,5.52,0.92,11.91,0.02,1.13,,,,1.45,237.72,29.9,83.48,741.22,65.46,,5.89,29.01
18-08-2020 00:00,19-08-2020 00:00,28.88,71.46,56.12,34.48,57.94,22.82,6.15,0.95,20.54,0.08,1.58,,,,1.33,201.86,30.28,86.43,741.16,52,,None,29.13
19-08-2020 00:00,20-08-2020 00:00,21.81,38.37,50.07,36.36,56.24,19.26,8.57,0.5,15.04,0.04,2.01,,,,1.46,214.97,27.1,93.33,740.8,15.4,,11.29,29.09
20-08-2020 00:00,21-08-2020 00:00,8.95,18.68,41.19,21.94,39.79,14.44,6.75,0.91,19.27,0,1.56,,,,1.66,241.38,26.12,94.71,740.92,44.39,,4.17,28.9
21-08-2020 00:00,22-08-2020 00:00,6.11,22.25,41.77,23.62,41.46,11.69,4.89,0.83,14.95,0.01,1.27,,,,1.83,246.1,28.69,77.3,741.43,116.24,,11,28.99
22-08-2020 00:00,23-08-2020 00:00,5.38,26.06,37.75,19.54,36.01,13.21,3.28,0.77,16.27,0,1.25,,,,2.68,245.83,29.25,83.83,741.36,116.47,,7,29.2
23-08-2020 00:00,24-08-2020 00:00,11.42,24.27,35.79,17.01,32.91,14.01,4.19,0.55,19.58,0,1.11,,,,2.69,246.22,28.89,88.3,741.25,87.54,,None,28.9
24-08-2020 00:00,25-08-2020 00:00,11.07,28.17,40.67,20.61,38.43,14.31,6.28,0.59,15.72,0,1.2,,,,2.05,253.02,28.9,84.53,741.23,82.41,,2,29.21
25-08-2020 00:00,26-08-2020 00:00,19.45,53.66,48.58,34.14,53.66,15.45,11.93,0.62,14.8,0.01,1.54,,,,1.61,241.55,29.48,83.93,741.39,81.03,,None,28.97
26-08-2020 00:00,27-08-2020 00:00,16.8,77.43,58.73,24.97,51.59,13.93,7.87,0.76,40.16,0.05,1.7,,,,1.83,119.72,30.6,79.6,741.54,82.35,,None,29.21
27-08-2020 00:00,28-08-2020 00:00,27.75,69.59,51.65,28.43,50.63,17.7,5.55,1.02,17.96,0.05,1.55,,,,1.43,194.06,30.26,84.08,741.46,96.06,,3.5,29.13
28-08-2020 00:00,29-08-2020 00:00,32.51,62.72,53.05,39.05,60,21.03,5.3,0.79,11.7,0.07,1.72,,,,1.03,233.35,27.55,90.22,741.1,27.59,,5.11,28.93
29-08-2020 00:00,30-08-2020 00:00,24.14,54.82,46.72,29.1,48.55,18.76,4.92,0.9,15.58,0.06,1.36,,,,1.26,239.17,29.28,83.64,741.42,101.9,,1,29.19
30-08-2020 00:00,31-08-2020 00:00,11.68,28.6,30.12,14.26,27.67,17.95,3.61,0.61,16.07,0.01,0.95,,,,2.83,246.39,28.07,89.76,741.11,64.82,,None,29.82
31-08-2020 00:00,01-09-2020 00:00,10.43,36.46,41.5,20.39,38.7,17.67,8.58,0.54,20.46,0.01,1.36,,,,1.93,251.48,28.81,84,741.37,82.65,,None,29.71
01-09-2020 00:00,02-09-2020 00:00,23.58,82.72,63.66,51.06,75.4,16.73,19.07,0.58,19.1,0.02,2.68,,,,1.54,221.01,29.71,77.58,741.71,101.93,,None,29.55
02-09-2020 00:00,03-09-2020 00:00,25.42,67.79,56.69,18.77,45.46,17.56,8,0.72,30.96,0.03,1.31,,,,1.14,200.72,30.19,82.38,741.96,81.07,,None,29.81
03-09-2020 00:00,04-09-2020 00:00,34.04,64.28,46.05,13.31,35.36,19.44,8.17,0.51,25.26,0.03,1.09,,,,1.68,252.31,30.2,85.62,742.02,95.8,,None,29.82
04-09-2020 00:00,05-09-2020 00:00,44.61,86.35,51.75,16.26,40.79,19.14,14.13,0.69,25,0.04,1.26,,,,1.44,249.86,30.72,83.46,741.98,92.88,,None,29.85
05-09-2020 00:00,06-09-2020 00:00,54.08,116.38,64.91,18.1,49.3,20.92,7.58,0.75,35.37,0.09,2.1,,,,1.48,181.93,30.22,83.23,741.54,67.39,,None,29.86
06-09-2020 00:00,07-09-2020 00:00,29.85,58.99,52.25,9.66,35.7,20.36,4.37,0.76,46.15,0.02,1.16,,,,1.63,161.27,29.33,85.98,741.48,89.56,,3,29.84
07-09-2020 00:00,08-09-2020 00:00,38.11,100.24,67.38,20.55,52.61,22.24,7.15,0.86,28.7,0.06,1.57,,,,1.65,146.16,30.43,80.55,741.65,90.21,,None,29.62
08-09-2020 00:00,09-09-2020 00:00,29.51,83.57,53.13,8.78,35.44,21.26,9.54,0.67,39.07,0.05,1.28,,,,2.16,118.06,31.22,75.93,741.83,107.24,,None,29.8
09-09-2020 00:00,10-09-2020 00:00,41.83,97.85,50.01,5.9,31.43,20.41,8.59,0.69,44.4,0.02,1.05,,,,2.08,122.47,31.75,75.1,741.74,102.65,,None,29.68
10-09-2020 00:00,11-09-2020 00:00,51.8,135.78,55.74,8.85,36.73,21.14,8.49,0.72,45.87,0.04,1.27,,,,2.19,108.92,31.93,72.28,741.49,102.56,,None,29.63
11-09-2020 00:00,12-09-2020 00:00,54.17,146.38,61.58,17.83,47.14,22.2,13.45,0.87,46.88,0.08,1.7,,,,1.22,160.18,32.11,68.75,741.72,105.23,,None,29.76
12-09-2020 00:00,13-09-2020 00:00,53.51,131.31,43.83,13.09,32.43,24.38,7.12,0.99,39.51,0.05,0.77,,,,1.27,183.01,32.08,70.61,742.03,102.72,,None,28.7
13-09-2020 00:00,14-09-2020 00:00,63.84,133.97,37.98,6.94,25.87,25.45,9.47,2.42,35.94,0.03,0.47,,,,1.12,214.83,31.66,76,741.85,87.41,,None,25.95
14-09-2020 00:00,15-09-2020 00:00,78.77,170.24,42.78,6.49,30.48,26.02,8.19,2.19,27.85,0.04,0.82,,,,1.1,199.52,31.59,78.76,741.73,77.38,,None,25.99
15-09-2020 00:00,16-09-2020 00:00,67.36,154.79,43.85,8.75,30.49,23.78,9.63,0.98,45.97,0.05,0.79,,,,1.2,160.5,31.84,73.62,741.81,79.97,,None,26.41
16-09-2020 00:00,17-09-2020 00:00,64.86,168.97,43.29,9.05,30.42,26.57,13.25,0.41,52.74,0.04,1.61,,,,1.73,132.26,32.76,71.01,741.89,93.17,,None,28.19
17-09-2020 00:00,18-09-2020 00:00,49.16,145.31,35.42,5.24,23.14,28.2,10.15,0.39,49.25,0.13,0.76,,,,2.53,109.8,33.13,64.33,741.81,103.2,,None,28.02
18-09-2020 00:00,19-09-2020 00:00,49.22,153.19,41.74,8.74,29.35,27.84,13.21,0.45,46.61,0.04,1.24,,,,2.23,108.49,33.45,62.77,741.71,100,,None,28.79
19-09-2020 00:00,20-09-2020 00:00,55.97,148.34,39.38,6.66,26.42,28.11,9.81,0.49,51.16,0.03,0.64,,,,1.46,150.62,32.55,69.69,741.67,97.84,,None,28.05
20-09-2020 00:00,21-09-2020 00:00,75.36,168.15,34.83,5.82,23.31,32.31,6.16,0.51,56.09,0.05,0.63,,,,1.82,166.02,31.8,73.68,741.5,92.11,,None,28.34
21-09-2020 00:00,22-09-2020 00:00,55.89,144.39,32.4,4.5,20.94,24.59,3.45,0.46,59.53,0.03,0.49,,,,1.61,145.89,32.43,69.98,741.52,91.54,,None,27.92
22-09-2020 00:00,23-09-2020 00:00,28.44,71.96,37.69,10.37,28.55,23.35,11.41,0.67,26.84,0.03,0.75,,,,1.4,243.52,31.38,75.09,741.42,99.64,,None,28.34
23-09-2020 00:00,24-09-2020 00:00,24.67,68.28,36.74,15.2,31.94,21.51,10.38,0.68,25.26,0.03,0.64,,,,1.48,245.23,30.63,77.45,741.38,93.28,,None,30.12
24-09-2020 00:00,25-09-2020 00:00,29.38,73.52,36.02,12.63,29.48,20.31,15.6,0.53,43.7,0.02,0.66,,,,1.51,223.77,30.07,77.67,741.54,99.59,,None,30.16
25-09-2020 00:00,26-09-2020 00:00,51.69,161.26,57.85,32.43,57.22,21.37,9.26,0.89,51.45,0.05,0.91,,,,2.01,122.85,31.29,66.86,741.58,93.94,,None,29.96
26-09-2020 00:00,27-09-2020 00:00,73.86,216.1,62.02,26.19,54.32,25.87,9.85,0.86,39.71,0.1,1.97,,,,1.71,139.84,29.96,66.79,741.45,70.01,,None,29.3
27-09-2020 00:00,28-09-2020 00:00,41.33,144.03,48.89,17.64,40.39,24.51,6.7,0.93,46.56,0.05,0.78,,,,1.99,124.22,29.99,56.84,741.7,97.96,,None,29.56
28-09-2020 00:00,29-09-2020 00:00,64.3,215.92,47.81,24.3,45.23,25.07,7.8,0.78,77.95,0.06,2,,,,2.09,148.7,30.18,61.01,741.92,98.18,,None,29.66
29-09-2020 00:00,30-09-2020 00:00,66.45,223.26,38.37,4.47,24.09,25.26,7.79,0.6,69.72,0.05,0.58,,,,2.51,114.5,30.31,58.08,741.71,92.9,,None,29.39
30-09-2020 00:00,01-10-2020 00:00,55.41,202.35,42.63,5.28,27.01,21.53,7.39,0.54,70.05,0.05,0.78,,,,2.61,110.38,30.22,51.52,741.65,98.92,,None,28.9
01-10-2020 00:00,02-10-2020 00:00,64.45,211.25,52.15,12.63,38.06,24.06,7.54,0.82,58.28,0.04,0.97,,,,2.12,115.96,29.93,54.24,741.64,96.56,,None,28.49
02-10-2020 00:00,03-10-2020 00:00,83.54,222.94,53,19.38,43.98,28.87,8.55,0.74,68.83,0,0.3,,,,1.6,122.34,29.87,57.23,741.73,95.66,,None,28.33
03-10-2020 00:00,04-10-2020 00:00,85.76,205.55,51.92,8.56,34.61,28.86,8.31,0.68,57.86,0,0.3,,,,1.57,133.34,29.43,55.59,741.76,95.94,,None,28.34
04-10-2020 00:00,05-10-2020 00:00,81.4,195.23,47.5,7.71,31.58,26.29,7.34,0.52,70.1,0,0.3,,,,1.65,145.35,28.76,51.8,741.72,96.53,,None,28.61
05-10-2020 00:00,06-10-2020 00:00,75.68,235.21,51.45,5.04,31.51,25.49,8.33,0.44,77.98,0,0.3,,,,2.55,106.3,29.37,47.33,741.7,96.21,,None,28.55
